processed_data/256/notwaldo/10_0_0.jpg,0,notwaldo
processed_data/256/notwaldo/10_0_1.jpg,0,notwaldo
processed_data/256/notwaldo/10_0_2.jpg,0,notwaldo
processed_data/256/notwaldo/10_0_3.jpg,0,notwaldo
processed_data/256/notwaldo/10_1_0.jpg,0,notwaldo
processed_data/256/notwaldo/10_1_2.jpg,0,notwaldo
processed_data/256/notwaldo/10_1_3.jpg,0,notwaldo
processed_data/256/notwaldo/10_2_0.jpg,0,notwaldo
processed_data/256/notwaldo/10_2_1.jpg,0,notwaldo
processed_data/256/notwaldo/10_2_2.jpg,0,notwaldo
processed_data/256/notwaldo/10_2_3.jpg,0,notwaldo
processed_data/256/notwaldo/10_3_0.jpg,0,notwaldo
processed_data/256/notwaldo/10_3_2.jpg,0,notwaldo
processed_data/256/notwaldo/10_3_3.jpg,0,notwaldo
processed_data/256/notwaldo/11_0_0.jpg,0,notwaldo
processed_data/256/notwaldo/11_0_1.jpg,0,notwaldo
processed_data/256/notwaldo/11_0_2.jpg,0,notwaldo
processed_data/256/notwaldo/11_0_3.jpg,0,notwaldo
processed_data/256/notwaldo/11_1_0.jpg,0,notwaldo
processed_data/256/notwaldo/11_1_1.jpg,0,notwaldo
processed_data/256/notwaldo/11_1_3.jpg,0,notwaldo
processed_data/256/notwaldo/11_2_0.jpg,0,notwaldo
processed_data/256/notwaldo/11_2_1.jpg,0,notwaldo
processed_data/256/notwaldo/11_2_2.jpg,0,notwaldo
processed_data/256/notwaldo/11_2_3.jpg,0,notwaldo
processed_data/256/notwaldo/11_3_0.jpg,0,notwaldo
processed_data/256/notwaldo/11_3_1.jpg,0,notwaldo
processed_data/256/notwaldo/11_3_2.jpg,0,notwaldo
processed_data/256/notwaldo/12_0_1.jpg,0,notwaldo
processed_data/256/notwaldo/12_0_2.jpg,0,notwaldo
processed_data/256/notwaldo/12_1_0.jpg,0,notwaldo
processed_data/256/notwaldo/12_1_1.jpg,0,notwaldo
processed_data/256/notwaldo/12_1_2.jpg,0,notwaldo
processed_data/256/notwaldo/12_2_0.jpg,0,notwaldo
processed_data/256-bw/notwaldo/10_0_0.jpg,0,notwaldo
processed_data/256-bw/notwaldo/10_0_1.jpg,0,notwaldo
processed_data/256-bw/notwaldo/10_0_2.jpg,0,notwaldo
processed_data/256-bw/notwaldo/10_0_3.jpg,0,notwaldo
processed_data/256-bw/notwaldo/10_1_0.jpg,0,notwaldo
processed_data/256-bw/notwaldo/10_1_2.jpg,0,notwaldo
processed_data/256-bw/notwaldo/10_1_3.jpg,0,notwaldo
processed_data/256-bw/notwaldo/10_2_0.jpg,0,notwaldo
processed_data/256-bw/notwaldo/10_2_1.jpg,0,notwaldo
processed_data/256-bw/notwaldo/10_2_2.jpg,0,notwaldo
processed_data/256-bw/notwaldo/10_2_3.jpg,0,notwaldo
processed_data/256-bw/notwaldo/10_3_0.jpg,0,notwaldo
processed_data/256-bw/notwaldo/10_3_2.jpg,0,notwaldo
processed_data/256-bw/notwaldo/10_3_3.jpg,0,notwaldo
processed_data/256-bw/notwaldo/11_0_0.jpg,0,notwaldo
processed_data/256-bw/notwaldo/11_0_1.jpg,0,notwaldo
processed_data/256-bw/notwaldo/11_0_2.jpg,0,notwaldo
processed_data/256-bw/notwaldo/11_0_3.jpg,0,notwaldo
processed_data/256-bw/notwaldo/11_1_0.jpg,0,notwaldo
processed_data/256-bw/notwaldo/11_1_1.jpg,0,notwaldo
processed_data/256-bw/notwaldo/11_1_3.jpg,0,notwaldo
processed_data/256-bw/notwaldo/11_2_0.jpg,0,notwaldo
processed_data/256-bw/notwaldo/11_2_1.jpg,0,notwaldo
processed_data/256-bw/notwaldo/11_2_2.jpg,0,notwaldo
processed_data/256-bw/notwaldo/11_2_3.jpg,0,notwaldo
processed_data/256-bw/notwaldo/11_3_0.jpg,0,notwaldo
processed_data/256-bw/notwaldo/11_3_1.jpg,0,notwaldo
processed_data/256-bw/notwaldo/11_3_2.jpg,0,notwaldo
processed_data/256-gray/notwaldo/10_0_0.jpg,0,notwaldo
processed_data/256-gray/notwaldo/10_0_1.jpg,0,notwaldo
processed_data/256-gray/notwaldo/10_0_2.jpg,0,notwaldo
processed_data/256-gray/notwaldo/10_0_3.jpg,0,notwaldo
processed_data/256-gray/notwaldo/10_1_0.jpg,0,notwaldo
processed_data/256-gray/notwaldo/10_1_2.jpg,0,notwaldo
processed_data/256-gray/notwaldo/10_1_3.jpg,0,notwaldo
processed_data/256-gray/notwaldo/10_2_0.jpg,0,notwaldo
processed_data/256-gray/notwaldo/10_2_1.jpg,0,notwaldo
processed_data/256-gray/notwaldo/10_2_2.jpg,0,notwaldo
processed_data/256-gray/notwaldo/10_2_3.jpg,0,notwaldo
processed_data/256-gray/notwaldo/10_3_0.jpg,0,notwaldo
processed_data/256-gray/notwaldo/10_3_2.jpg,0,notwaldo
processed_data/256-gray/notwaldo/10_3_3.jpg,0,notwaldo
processed_data/256-gray/notwaldo/11_0_0.jpg,0,notwaldo
processed_data/256-gray/notwaldo/11_0_1.jpg,0,notwaldo
processed_data/256-gray/notwaldo/11_0_2.jpg,0,notwaldo
processed_data/256-gray/notwaldo/11_0_3.jpg,0,notwaldo
processed_data/256-gray/notwaldo/11_1_0.jpg,0,notwaldo
processed_data/256-gray/notwaldo/11_1_1.jpg,0,notwaldo
processed_data/256-gray/notwaldo/11_1_3.jpg,0,notwaldo
processed_data/256-gray/notwaldo/11_2_0.jpg,0,notwaldo
processed_data/256-gray/notwaldo/11_2_1.jpg,0,notwaldo
processed_data/256-gray/notwaldo/11_2_2.jpg,0,notwaldo
processed_data/256-gray/notwaldo/11_2_3.jpg,0,notwaldo
processed_data/128/notwaldo/10_0_0.jpg,0,notwaldo
processed_data/128/notwaldo/10_0_1.jpg,0,notwaldo
processed_data/128/notwaldo/10_0_2.jpg,0,notwaldo
processed_data/128/notwaldo/10_0_3.jpg,0,notwaldo
processed_data/128/notwaldo/10_0_4.jpg,0,notwaldo
processed_data/128/notwaldo/10_0_5.jpg,0,notwaldo
processed_data/128/notwaldo/10_0_6.jpg,0,notwaldo
processed_data/128/notwaldo/10_0_7.jpg,0,notwaldo
processed_data/128/notwaldo/10_1_0.jpg,0,notwaldo
processed_data/128/notwaldo/10_1_1.jpg,0,notwaldo
processed_data/128/notwaldo/10_1_2.jpg,0,notwaldo
processed_data/128/notwaldo/10_1_3.jpg,0,notwaldo
processed_data/128/notwaldo/10_1_4.jpg,0,notwaldo
processed_data/128/notwaldo/10_1_5.jpg,0,notwaldo
processed_data/128/notwaldo/10_1_6.jpg,0,notwaldo
processed_data/128/notwaldo/10_1_7.jpg,0,notwaldo
processed_data/128/notwaldo/10_2_0.jpg,0,notwaldo
processed_data/128/notwaldo/10_2_1.jpg,0,notwaldo
processed_data/128/notwaldo/10_2_2.jpg,0,notwaldo
processed_data/128/notwaldo/10_2_3.jpg,0,notwaldo
processed_data/128/notwaldo/10_2_4.jpg,0,notwaldo
processed_data/128/notwaldo/10_2_5.jpg,0,notwaldo
processed_data/128/notwaldo/10_2_6.jpg,0,notwaldo
processed_data/128/notwaldo/10_2_7.jpg,0,notwaldo
processed_data/128/notwaldo/10_3_0.jpg,0,notwaldo
processed_data/128/notwaldo/10_3_1.jpg,0,notwaldo
processed_data/128/notwaldo/10_3_2.jpg,0,notwaldo
processed_data/128/notwaldo/10_3_3.jpg,0,notwaldo
processed_data/128/notwaldo/10_3_4.jpg,0,notwaldo
processed_data/128/notwaldo/10_3_5.jpg,0,notwaldo
processed_data/128/notwaldo/10_3_6.jpg,0,notwaldo
processed_data/128/notwaldo/10_3_7.jpg,0,notwaldo
processed_data/128/notwaldo/10_4_0.jpg,0,notwaldo
processed_data/128/notwaldo/10_4_1.jpg,0,notwaldo
processed_data/128/notwaldo/10_4_2.jpg,0,notwaldo
processed_data/128/notwaldo/10_4_3.jpg,0,notwaldo
processed_data/128/notwaldo/10_4_4.jpg,0,notwaldo
processed_data/128/notwaldo/10_4_5.jpg,0,notwaldo
processed_data/128/notwaldo/10_4_6.jpg,0,notwaldo
processed_data/128/notwaldo/10_4_7.jpg,0,notwaldo
processed_data/128/notwaldo/10_5_0.jpg,0,notwaldo
processed_data/128/notwaldo/10_5_1.jpg,0,notwaldo
processed_data/128/notwaldo/10_5_2.jpg,0,notwaldo
processed_data/128/notwaldo/10_5_3.jpg,0,notwaldo
processed_data/128/notwaldo/10_5_4.jpg,0,notwaldo
processed_data/128/notwaldo/10_5_5.jpg,0,notwaldo
processed_data/128/notwaldo/10_5_6.jpg,0,notwaldo
processed_data/128/notwaldo/10_5_7.jpg,0,notwaldo
processed_data/128/notwaldo/10_6_0.jpg,0,notwaldo
processed_data/128/notwaldo/10_6_1.jpg,0,notwaldo
processed_data/128/notwaldo/10_6_2.jpg,0,notwaldo
processed_data/128/notwaldo/10_6_3.jpg,0,notwaldo
processed_data/128/notwaldo/10_6_4.jpg,0,notwaldo
processed_data/128/notwaldo/10_6_5.jpg,0,notwaldo
processed_data/128/notwaldo/10_6_6.jpg,0,notwaldo
processed_data/128/notwaldo/10_6_7.jpg,0,notwaldo
processed_data/128/notwaldo/10_7_0.jpg,0,notwaldo
processed_data/128/notwaldo/10_7_1.jpg,0,notwaldo
processed_data/128/notwaldo/10_7_3.jpg,0,notwaldo
processed_data/128/notwaldo/10_7_4.jpg,0,notwaldo
processed_data/128/notwaldo/10_7_5.jpg,0,notwaldo
processed_data/128/notwaldo/10_7_6.jpg,0,notwaldo
processed_data/128/notwaldo/10_7_7.jpg,0,notwaldo
processed_data/128/notwaldo/11_0_0.jpg,0,notwaldo
